MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,Ballotquestion,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,typerec,topicrec
201700057,2017,32,2,PLUMAS,6/6/2017,Portola,0,M,B,"Upon a 2/3 vote of approval shall the City of Portola be authorized and empowered to adopt Ordinance No. 345 establishing an annual special tax, for each parcel of real property within the City, to be collected and apportioned along with the County property taxes, without expiration commencing July 1, 2017, with an annual cost of living adjustment, to be used for providing and enhancing necessary fire protection, prevention and suppression services, emergency medical and rescue services and hazardous material emergency response services?",3,Property Tax,34,Safety: Multiple Emergency Services,151,274,425,35.50%,T,2,FailT,0,201700057,151,274,425,0.355294118,2,FailT,1,30
201700058,2017,33,2,RIVERSIDE,5/2/2017,Lake Elsinore,0,I,A,"(INITIATIVE) Shall the Ordinance Initiative Measure Revising the Alberhill Villages Specific Plan Governing the Future Development of Approximately 1,400 Acres Located in Northwest Lake Elsinore, South of Interstate 15 and West of Lake Street be adopted?",40,Initiative,22,Land Use: Zoning,451,3378,3829,11.80%,M,2,Fail,0,201700058,451,3378,3829,0.117785323,2,Fail,40,20
201700059,2017,33,2,RIVERSIDE,11/7/2017,Desert Hot Springs,0,M,B,"Shall the Ordinance preventing public safety service cuts to police/emergency response times, anti-gang/anti-drug, youth violence and sex offender/parolee programs, extending existing, voter-approved public safety measure at a reduced rate of $103 per single family residence, providing approximately $2,000,000 annually, until ended by voters, requiring audits, with all funds for local public safety, and a tax decrease for these parcels, be adopted?",3,Property Tax,30,Safety,1672,552,2224,75.20%,T,1,PassT,0,201700059,1672,552,2224,0.751798561,1,PassT,1,30
201700060,2017,33,2,RIVERSIDE,11/7/2017,Desert Hot Springs,0,M,C,"Shall the Ordinance to increase police training, recruitment/retention and crime investigation/prevention; maintain rapid police, fire and 9-1-1 emergency response times; and to hire additional police officers to patrol streets, extending its existing, voter-approved utility users’ tax, producing approximately $2,831,543 annually, until ended by voters, with independent citizens’ oversight, annual audits, and requiring all funds for local public safety services be adopted?",5,Utility Tax,34,Safety: Multiple Emergency Services,1692,535,2227,76.00%,T,1,PassT,0,201700060,1692,535,2227,0.759766502,1,PassT,1,30
201700061,2017,33,2,RIVERSIDE,11/7/2017,Palm Springs,0,M,D,"To maintain essential city services, including rapid 911 emergency response, fire/police protection, add paramedic services, keep fire stations open/staffed, address homelessness, repair local streets/pothales, improve rapid response to assault, burglaries/crimes, keep public areas safe/clean, maintain senior services, attract/retain jobs/business, increase water conservation; shall the City of Palm Springs establish a 1/2 cent sales tax; requiring annual independent audits/public oversight; all funds used locally?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,6849,5289,12138,56.40%,T,2,FailT,0,201700061,6849,5289,12138,0.564260999,2,FailT,1,110
201700062,2017,33,2,RIVERSIDE,11/7/2017,Palm Springs,0,M,E,"Shall Palm Springs update the existing gross receipts tax on medical cannabis collectives and cooperatives to apply to all medical and adult-use cannabis businesses, apart from cultivation businesses, which will be taxed at a rate up to 10 dollars per square foot, with all revenue used in Palm Springs to maintain and improve essential city services, including public safety and youth drug prevention education; requiring annual independent audits and public oversight?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,9357,2581,11938,78.40%,M,1,Pass,0,201700062,9357,2581,11938,0.783799631,1,Pass,1,110
201700063,2017,33,2,RIVERSIDE,11/7/2017,Perris,0,M,G,"Shall the ordinance known as the SALE OF THE CITY OF PERRIS DOWNTOWN SEWER SYSTEM, authorizing the City of Perris to sell the Downtown Perris Sewer System to retire Water System debt and use the remaining proceeds for park amenities, including athletic fields, be adopted?",70,Ordinance,102,General Services: Wastewater/Sewage,1216,817,2033,59.80%,T,2,FailT,0,201700063,1216,817,2033,0.598130841,2,FailT,70,100
201700064,2017,33,2,RIVERSIDE,11/7/2017,Perris,0,M,H,"Shall the resolution known as the SALE OF THE CITY OLF PERRIS NORTH PERRIS WATER SYSTEM AND DOWNTOWN PERRIS WATER SYSTEM, which will authorize the City of Perris to sell the North Perris Water System and Downtown Water System to Liberty Utilities to retire Water System debt and use the remaining proceeds for park amenities, including athletic fields, be adopted?",70,Ordinance,104,General Services: Water,1326,769,2095,63.30%,M,1,Pass,0,201700064,1326,769,2095,0.632935561,1,Pass,70,100
201700065,2017,36,2,SAN BERNARDINO,6/6/2017,Apple Valley,0,M,F,"Shall the Town of Apple Valley be authorized to finance the acquisition of the Apple Valley water system, currently owned and operated by Liberty Utilities, including related expenses, by incurring debt in the maximum amount of $150,000,000, provided that the debt is repaid from revenues generated by the water system, and not from taxes, and further that the Town conducts an annual independent audit?",12,Revenue Bond,104,General Services: Water,7200,5238,12438,57.90%,M,1,Pass,0,201700065,7200,5238,12438,0.578871201,1,Pass,10,100
201700066,2017,36,2,SAN BERNARDINO,6/6/2017,Upland,0,M,E,An ordinance repealing Chapter 9.48 of the City of Upland Municipal Code and replacing it with a new Chapter 9.48 prohibiting marijuana-related uses and activities in the city. Shall the voters of the City of Upland adopt an ordinance prohibiting marijuana-related uses and activities in the city?,70,Ordinance,22,Land Use: Zoning,7562,2805,10367,72.90%,M,1,Pass,0,201700066,7562,2805,10367,0.729429922,1,Pass,70,20
201700067,2017,36,2,SAN BERNARDINO,7/11/2017,Chino,0,M,H,"Shall Ordinance No. 2017-004, entitled “An Ordinance of the People of the City of Chino, California, to Enact Section No. 20.15.160 of the Chino Municipal Code Converting 29.7 Acres From the General Plan Designation of RD 1 to RD 4.5, RD 8, and RD 12 Generally Located Between Vernon Avenue and Benson Avenue, South of Adams Street, and North of the Chino Promenade Shopping Center and rezoning the same from an RD 1 designation to RD 4.5, RD 8, RD 12 designations” be adopted?",70,Ordinance,22,Land Use: Zoning,1262,6695,7957,15.90%,M,2,Fail,0,201700067,1262,6695,7957,0.158602488,2,Fail,70,20
201700068,2017,36,2,SAN BERNARDINO,11/7/2017,Barstow,0,M,J,"To provide long-term sustainability, adequate resources for emergency response, and more equitably spread the cost of Barstow Fire Protection District’s services across the population it serves, including 60,000,000 annual nonresident travelers who consume taxable goods and services in Barstow, shall an ordinance be adopted to increase the sales tax by one-half of one percent, providing $3.8 million dollars annually, expiring if the Barstow Fire Protection District is transferred to an agency outside the City?",4,Sales Tax,33,Safety: Fire,1342,715,2057,65.20%,T,2,FailT,0,201700068,1342,715,2057,0.652406417,2,FailT,1,30
201700069,2017,36,2,SAN BERNARDINO,11/7/2017,Victorville,0,M,K,"To address crime issues, respond quickly to fires and medical emergencies, and make Victorville safer by adding 10 new police and 15 new firefighter/paramedics, shall Ordinance No. 2371 be adopted to impose a one-half percent (0.5%) transactions and use (“sales”) tax, estimated to raise $8.5 million annually, with all funds restricted to use on public safety services within Victorville?",4,Sales Tax,34,Safety: Multiple Emergency Services,3859,2397,6256,61.70%,T,2,FailT,0,201700069,3859,2397,6256,0.616847826,2,FailT,1,30
201700070,2017,37,2,SAN DIEGO,11/7/2017,Poway,0,I,A,(INITIATIVE) Shall the ordinance changing the General Plan and Zoning Land Use Map to redesignate a portion of the Stoneridge Country Club from Open Space-Recreation to Residential Condominium with the Stoneridge Overlay Zone to allow for the development of not more than 180 residential condominium units for residents over the age of 55 be adopted?,40,Initiative,23,Land Use: Open Space,4486,7603,12089,37.10%,M,2,Fail,0,201700070,4486,7603,12089,0.371081148,2,Fail,40,20
201700071,2017,40,2,SAN LUIS OBISPO,8/22/2017,San Luis Obispo,0,I,B-17,"(INITIATIVE) Shall an ordinance be adopted to replace former Chapter 15.10 of the San Luis Obispo Municipal Code, entitled ""Rental Housing Inspection"" (repealed by City Council Ordinance 1632, effective April 20, 2017), with new Chapter 15.10 to be entitled ""Non-Discrimination in Housing?",40,Initiative,80,Housing,2462,5849,8311,29.60%,M,2,Fail,0,201700071,2462,5849,8311,0.296233907,2,Fail,40,80
201700072,2017,41,2,SAN MATEO,6/6/2017,Atherton,0,A,A,"(ADVISORY) Should the Town of Atherton supplement private donations with available non-dedicated General Funds to meet the funding shortfall, where one exists, for construction of the new Town Center?",30,Advisory,70,Facilities,1182,743,1925,61.40%,M,1,Pass,0,201700072,1182,743,1925,0.614025974,1,Pass,30,70
201700073,2017,41,2,SAN MATEO,11/7/2017,Atherton,0,M,F,"To continue providing funding to maintain neighborhood police patrols and the Town's ability to respond to emergencies, repairing and maintaining streets, and repairing and constructing storm drains, shall an ordinance be adopted to continue a Special Parcel Tax for three years and allowing for the expenditure of funds derived from such tax?",3,Property Tax,112,Revenues: Tax Creation/Incr./Contin.,981,884,1865,52.60%,T,2,FailT,0,201700073,981,884,1865,0.526005362,2,FailT,1,110
201700074,2017,41,2,SAN MATEO,11/7/2017,Brisbane,0,M,D,"To pay for general municipal expenses, shall the City impose an annual business license tax on a soil recycling establishment of up to twenty (20%) of its gross receipts or up to two hundred thousand dollars ($200,000), whichever is greater?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,831,275,1106,75.10%,M,1,Pass,0,201700074,831,275,1106,0.751356239,1,Pass,1,110
201700075,2017,41,2,SAN MATEO,11/7/2017,Brisbane,0,M,E,"To pay for general municipal expenses, shall the City increase the annual business license tax for certain recycling establishments up to $4,000,000 (plus adjustments) per year?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,877,225,1102,79.60%,M,1,Pass,0,201700075,877,225,1102,0.795825771,1,Pass,1,110
201700076,2017,41,2,SAN MATEO,11/7/2017,Burlingame,0,M,I,"To maintain/improve Burlingame's quality of life, including essential City facilities and services such as maintaining city streets, sidewalks and potholes; enhancing neighborhood police patrols/crime prevention programs, maintaining recreation programs and safe facilities for youth/teens; and other essential city services, shall the City of Burlingame enact an ongoing, 1/4 cent sales tax with authority to incur debt to accelerate infrastructure projects, providing $2,000,000 annually, with annual audits, independent citizens' oversight, and all funds spent locally?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,3396,1977,5373,63.20%,M,1,Pass,0,201700076,3396,1977,5373,0.632049135,1,Pass,1,110
201700077,2017,41,2,SAN MATEO,11/7/2017,Pacifica,0,M,C,"Shall the Ordinance entitled Pacifica Community Preservation, Rent Stabilization, and Renters' Rights Act which protects certain tenants of multi-family housing from excessive rent increases and no-fault evictions and ensures that Landlords receive a fair and reasonable rate of return on their investment, be adopted?",70,Ordinance,82,Housing: Rent Control,4354,6640,10994,39.60%,M,2,Fail,0,201700077,4354,6640,10994,0.3960342,2,Fail,70,80
201700078,2017,41,2,SAN MATEO,11/7/2017,Pacifica,0,M,G,"Shall an ordinance establishing a Marijuana Operations Tax at the rate of 6% of a Marijuana Operation's gross receipts, which may be decreased or increased after two years to a maximum of 10% by the City Council, to help fund municipal services, including police and fire protection services, emergency medical services, park, recreation, and street maintenance services, with no sunset date and estimated to generate $360,000 annually in tax revenue, be adopted?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,8588,2316,10904,78.80%,M,1,Pass,0,201700078,8588,2316,10904,0.78760088,1,Pass,1,110
